,Date,Close
144,2016-06-03T00:00:00.000,11.6
145,2016-06-06T00:00:00.000,11.79
146,2016-06-07T00:00:00.000,11.77
147,2016-06-08T00:00:00.000,11.76
148,2016-06-09T00:00:00.000,11.76
149,2016-06-10T00:00:00.000,11.74
150,2016-06-13T00:00:00.000,11.09
151,2016-06-14T00:00:00.000,10.86
152,2016-06-15T00:00:00.000,10.89
153,2016-06-16T00:00:00.000,10.47
154,2016-06-17T00:00:00.000,10.93
155,2016-06-20T00:00:00.000,10.92
156,2016-06-21T00:00:00.000,10.74
157,2016-06-22T00:00:00.000,10.92
158,2016-06-23T00:00:00.000,10.68
159,2016-06-24T00:00:00.000,10.3
160,2016-06-27T00:00:00.000,10.18
161,2016-06-28T00:00:00.000,10.55
162,2016-06-29T00:00:00.000,10.83
163,2016-06-30T00:00:00.000,11.09
164,2016-07-01T00:00:00.000,10.99
165,2016-07-04T00:00:00.000,10.72
166,2016-07-05T00:00:00.000,10.6
167,2016-07-06T00:00:00.000,10.26
168,2016-07-07T00:00:00.000,10.14
169,2016-07-08T00:00:00.000,10.28
170,2016-07-11T00:00:00.000,10.65
171,2016-07-12T00:00:00.000,10.57
172,2016-07-13T00:00:00.000,10.91
173,2016-07-14T00:00:00.000,10.98
174,2016-07-15T00:00:00.000,10.97
175,2016-07-18T00:00:00.000,10
176,2016-07-19T00:00:00.000,10.08
177,2016-07-20T00:00:00.000,10.08
178,2016-07-21T00:00:00.000,9.47
179,2016-07-22T00:00:00.000,9.56
180,2016-07-25T00:00:00.000,9.6
181,2016-07-26T00:00:00.000,9.51
182,2016-07-27T00:00:00.000,9.5
183,2016-07-28T00:00:00.000,9.63
184,2016-07-29T00:00:00.000,9.75
185,2016-08-01T00:00:00.000,9.67
186,2016-08-02T00:00:00.000,9.65
187,2016-08-03T00:00:00.000,9.5
188,2016-08-04T00:00:00.000,9.45
189,2016-08-05T00:00:00.000,9.38
190,2016-08-08T00:00:00.000,9.48
191,2016-08-09T00:00:00.000,9.58
192,2016-08-10T00:00:00.000,9.43
193,2016-08-11T00:00:00.000,9.34
194,2016-08-12T00:00:00.000,9.34
195,2016-08-15T00:00:00.000,9.34
196,2016-08-16T00:00:00.000,9.31
197,2016-08-17T00:00:00.000,9.28
198,2016-08-18T00:00:00.000,9.34
199,2016-08-19T00:00:00.000,9.34
200,2016-08-22T00:00:00.000,9.46
201,2016-08-23T00:00:00.000,9.63
202,2016-08-24T00:00:00.000,9.65
203,2016-08-25T00:00:00.000,9.57
204,2016-08-26T00:00:00.000,9.58
205,2016-08-29T00:00:00.000,9.52
206,2016-08-30T00:00:00.000,9.46
207,2016-08-31T00:00:00.000,9.46
208,2016-09-01T00:00:00.000,9.55
209,2016-09-02T00:00:00.000,9.93
210,2016-09-05T00:00:00.000,10.07
211,2016-09-06T00:00:00.000,10.22
212,2016-09-07T00:00:00.000,10.57
213,2016-09-08T00:00:00.000,10.63
214,2016-09-09T00:00:00.000,10.56
215,2016-09-12T00:00:00.000,10.5
216,2016-09-13T00:00:00.000,10.87
217,2016-09-14T00:00:00.000,10.8
218,2016-09-15T00:00:00.000,10.8
219,2016-09-16T00:00:00.000,10.8
220,2016-09-19T00:00:00.000,10.8
221,2016-09-20T00:00:00.000,10.85
222,2016-09-21T00:00:00.000,10.81
223,2016-09-22T00:00:00.000,11.06
224,2016-09-23T00:00:00.000,11.33
225,2016-09-26T00:00:00.000,11.12
226,2016-09-27T00:00:00.000,11.02
227,2016-09-28T00:00:00.000,11.07
228,2016-09-29T00:00:00.000,10.61
229,2016-09-30T00:00:00.000,10.68
230,2016-10-04T00:00:00.000,10.68
231,2016-10-05T00:00:00.000,10.77
232,2016-10-06T00:00:00.000,10.71
233,2016-10-07T00:00:00.000,10.62
234,2016-10-10T00:00:00.000,10.55
235,2016-10-11T00:00:00.000,10.55
236,2016-10-12T00:00:00.000,10.56
237,2016-10-13T00:00:00.000,10.45
238,2016-10-14T00:00:00.000,10.52
239,2016-10-17T00:00:00.000,10.5
240,2016-10-18T00:00:00.000,10.36
241,2016-10-19T00:00:00.000,10.3
242,2016-10-20T00:00:00.000,10.66
243,2016-10-21T00:00:00.000,10.64
244,2016-10-24T00:00:00.000,10.49
245,2016-10-25T00:00:00.000,10.68
246,2016-10-26T00:00:00.000,10.6
247,2016-10-27T00:00:00.000,10.63
248,2016-10-28T00:00:00.000,10.6
249,2016-10-31T00:00:00.000,10.59
250,2016-11-01T00:00:00.000,10.48
251,2016-11-02T00:00:00.000,10.25
252,2016-11-03T00:00:00.000,10.37
253,2016-11-04T00:00:00.000,10.02
254,2016-11-07T00:00:00.000,10.51
255,2016-11-08T00:00:00.000,10.1
256,2016-11-09T00:00:00.000,10.04
257,2016-11-10T00:00:00.000,10.62
258,2016-11-11T00:00:00.000,10.61
259,2016-11-14T00:00:00.000,10.54
260,2016-11-15T00:00:00.000,10.21
261,2016-11-16T00:00:00.000,10.09
262,2016-11-17T00:00:00.000,10.12
263,2016-11-18T00:00:00.000,10.18
264,2016-11-21T00:00:00.000,10.51
265,2016-11-22T00:00:00.000,10.39
266,2016-11-23T00:00:00.000,10.22
267,2016-11-24T00:00:00.000,10.16
268,2016-11-25T00:00:00.000,10.42
269,2016-11-28T00:00:00.000,10.44
270,2016-11-29T00:00:00.000,10.44
271,2016-11-30T00:00:00.000,10.51
272,2016-12-01T00:00:00.000,10.48
273,2016-12-02T00:00:00.000,10.5
274,2016-12-05T00:00:00.000,10.47
275,2016-12-06T00:00:00.000,10.86
276,2016-12-07T00:00:00.000,11.22
277,2016-12-08T00:00:00.000,11.55
278,2016-12-09T00:00:00.000,11.94
279,2016-12-12T00:00:00.000,12.03
280,2016-12-13T00:00:00.000,12.09
281,2016-12-14T00:00:00.000,12.22
282,2016-12-15T00:00:00.000,12.56
283,2016-12-16T00:00:00.000,12.28
284,2016-12-19T00:00:00.000,12.19
285,2016-12-20T00:00:00.000,12.42
286,2016-12-21T00:00:00.000,12.53
287,2016-12-22T00:00:00.000,12.36
288,2016-12-23T00:00:00.000,12.47
289,2016-12-27T00:00:00.000,12.52
290,2016-12-28T00:00:00.000,12.75
291,2016-12-29T00:00:00.000,12.67
292,2016-12-30T00:00:00.000,12.82
293,2017-01-02T00:00:00.000,13.37
294,2017-01-03T00:00:00.000,13.43
295,2017-01-04T00:00:00.000,13.33
296,2017-01-05T00:00:00.000,13.28
297,2017-01-06T00:00:00.000,13.25
298,2017-01-09T00:00:00.000,13.42
299,2017-01-10T00:00:00.000,13.95
300,2017-01-11T00:00:00.000,14.76
301,2017-01-12T00:00:00.000,14.77
302,2017-01-13T00:00:00.000,15.36
303,2017-01-16T00:00:00.000,15.33
304,2017-01-17T00:00:00.000,15.69
305,2017-01-18T00:00:00.000,16
306,2017-01-19T00:00:00.000,16.18
307,2017-01-20T00:00:00.000,16.5
308,2017-01-23T00:00:00.000,16.29
309,2017-01-24T00:00:00.000,16.69
310,2017-01-25T00:00:00.000,16.58
311,2017-01-26T00:00:00.000,16.68
312,2017-01-27T00:00:00.000,16.76
313,2017-01-30T00:00:00.000,16.76
314,2017-01-31T00:00:00.000,16.71
315,2017-02-01T00:00:00.000,16.7
316,2017-02-02T00:00:00.000,16.01
317,2017-02-03T00:00:00.000,16.09
318,2017-02-06T00:00:00.000,16.23
319,2017-02-07T00:00:00.000,15.92
320,2017-02-08T00:00:00.000,16
321,2017-02-09T00:00:00.000,15.96
322,2017-02-10T00:00:00.000,16.17
323,2017-02-13T00:00:00.000,16.06
324,2017-02-14T00:00:00.000,16.23
325,2017-02-15T00:00:00.000,16.23
326,2017-02-16T00:00:00.000,16.23
327,2017-02-17T00:00:00.000,16.11
328,2017-02-20T00:00:00.000,16.11
329,2017-02-21T00:00:00.000,16.17
330,2017-02-22T00:00:00.000,16.23
331,2017-02-23T00:00:00.000,16.3
332,2017-02-24T00:00:00.000,15.97
333,2017-02-27T00:00:00.000,16.2
334,2017-02-28T00:00:00.000,16.49
335,2017-03-01T00:00:00.000,17.37
336,2017-03-02T00:00:00.000,17.54
337,2017-03-03T00:00:00.000,17.22
338,2017-03-06T00:00:00.000,17.45
339,2017-03-07T00:00:00.000,17.62
340,2017-03-08T00:00:00.000,17.98
341,2017-03-09T00:00:00.000,17.98
342,2017-03-10T00:00:00.000,17.68
343,2017-03-13T00:00:00.000,17.43
344,2017-03-14T00:00:00.000,17.52
345,2017-03-15T00:00:00.000,17.52
346,2017-03-16T00:00:00.000,17.66
347,2017-03-17T00:00:00.000,17.81
348,2017-03-20T00:00:00.000,17.76
349,2017-03-21T00:00:00.000,17.69
350,2017-03-22T00:00:00.000,16.46
351,2017-03-23T00:00:00.000,16.15
352,2017-03-24T00:00:00.000,16.88
353,2017-03-27T00:00:00.000,15.76
354,2017-03-28T00:00:00.000,16.09
355,2017-03-29T00:00:00.000,15.27
356,2017-03-30T00:00:00.000,15.88
357,2017-03-31T00:00:00.000,16.06
358,2017-04-03T00:00:00.000,16
359,2017-04-04T00:00:00.000,16.16
360,2017-04-05T00:00:00.000,15.8
361,2017-04-06T00:00:00.000,16.19
362,2017-04-07T00:00:00.000,16.06
363,2017-04-10T00:00:00.000,15.9
364,2017-04-11T00:00:00.000,15.88
365,2017-04-12T00:00:00.000,15.68
366,2017-04-13T00:00:00.000,15.65
367,2017-04-18T00:00:00.000,15.36
368,2017-04-19T00:00:00.000,15.44
369,2017-04-20T00:00:00.000,15.62
370,2017-04-21T00:00:00.000,15.3
371,2017-04-24T00:00:00.000,15.63
372,2017-04-25T00:00:00.000,15.76
373,2017-04-26T00:00:00.000,15.58
374,2017-04-27T00:00:00.000,15.57
375,2017-04-28T00:00:00.000,15.76
376,2017-05-02T00:00:00.000,15.76
377,2017-05-03T00:00:00.000,15.74
378,2017-05-04T00:00:00.000,15.87
379,2017-05-05T00:00:00.000,15.85
380,2017-05-08T00:00:00.000,15.67
381,2017-05-09T00:00:00.000,15.54
382,2017-05-10T00:00:00.000,15.85
383,2017-05-11T00:00:00.000,16.35
384,2017-05-12T00:00:00.000,15.87
385,2017-05-15T00:00:00.000,15.89
386,2017-05-16T00:00:00.000,16.29
387,2017-05-17T00:00:00.000,15.68
388,2017-05-18T00:00:00.000,15.58
389,2017-05-19T00:00:00.000,15.54
390,2017-05-22T00:00:00.000,15.91
391,2017-05-23T00:00:00.000,15.89
392,2017-05-24T00:00:00.000,16.85
393,2017-05-25T00:00:00.000,16.58
394,2017-05-26T00:00:00.000,16.31
395,2017-05-29T00:00:00.000,16.32
396,2017-05-30T00:00:00.000,16.35
397,2017-05-31T00:00:00.000,16.24
398,2017-06-01T00:00:00.000,15.76
399,2017-06-02T00:00:00.000,15.88
400,2017-06-05T00:00:00.000,15.88
401,2017-06-06T00:00:00.000,15.83
402,2017-06-07T00:00:00.000,15.55
403,2017-06-08T00:00:00.000,15.12
404,2017-06-09T00:00:00.000,15.76
405,2017-06-12T00:00:00.000,15.26
406,2017-06-13T00:00:00.000,15.32
407,2017-06-14T00:00:00.000,15.82
408,2017-06-15T00:00:00.000,15.47
409,2017-06-16T00:00:00.000,15.16
410,2017-06-19T00:00:00.000,15.56
411,2017-06-20T00:00:00.000,15.33
412,2017-06-21T00:00:00.000,15.25
413,2017-06-22T00:00:00.000,15.18
414,2017-06-23T00:00:00.000,15.18
415,2017-06-26T00:00:00.000,15.28
416,2017-06-27T00:00:00.000,15.18
417,2017-06-28T00:00:00.000,15.42
418,2017-06-29T00:00:00.000,15.33
419,2017-06-30T00:00:00.000,14.88
420,2017-07-03T00:00:00.000,15.13
421,2017-07-04T00:00:00.000,15.47
422,2017-07-05T00:00:00.000,15.62
423,2017-07-06T00:00:00.000,15.82
424,2017-07-07T00:00:00.000,16.06
425,2017-07-10T00:00:00.000,17.22
426,2017-07-11T00:00:00.000,18.92
427,2017-07-12T00:00:00.000,19.07
428,2017-07-13T00:00:00.000,19.02
429,2017-07-14T00:00:00.000,19.18
430,2017-07-17T00:00:00.000,19.15
431,2017-07-18T00:00:00.000,19.14
432,2017-07-19T00:00:00.000,20.14
433,2017-07-20T00:00:00.000,20.39
434,2017-07-21T00:00:00.000,19.98
435,2017-07-24T00:00:00.000,19.68
436,2017-07-25T00:00:00.000,19.87
437,2017-07-26T00:00:00.000,20.14
438,2017-07-27T00:00:00.000,20.11
439,2017-07-28T00:00:00.000,20.09
440,2017-07-31T00:00:00.000,19.5
441,2017-08-01T00:00:00.000,19.86
442,2017-08-02T00:00:00.000,19.86
443,2017-08-03T00:00:00.000,19.79
444,2017-08-04T00:00:00.000,19.85
445,2017-08-07T00:00:00.000,19.84
446,2017-08-08T00:00:00.000,19.65
447,2017-08-09T00:00:00.000,19.82
448,2017-08-10T00:00:00.000,19.79
449,2017-08-11T00:00:00.000,19.81
450,2017-08-14T00:00:00.000,20.02
451,2017-08-15T00:00:00.000,19.85
452,2017-08-16T00:00:00.000,20.38
453,2017-08-17T00:00:00.000,20.29
454,2017-08-18T00:00:00.000,21.08
455,2017-08-21T00:00:00.000,21.02
456,2017-08-22T00:00:00.000,22.01
457,2017-08-23T00:00:00.000,22.12
458,2017-08-24T00:00:00.000,22.15
459,2017-08-25T00:00:00.000,21.98
460,2017-08-28T00:00:00.000,21.75
461,2017-08-29T00:00:00.000,21.33
462,2017-08-30T00:00:00.000,21.02
463,2017-08-31T00:00:00.000,21.21
464,2017-09-01T00:00:00.000,21.32
465,2017-09-04T00:00:00.000,21.15
466,2017-09-05T00:00:00.000,21.02
467,2017-09-06T00:00:00.000,20.99
468,2017-09-07T00:00:00.000,21.07
469,2017-09-08T00:00:00.000,21.09
470,2017-09-11T00:00:00.000,21.33
471,2017-09-12T00:00:00.000,21.31
472,2017-09-13T00:00:00.000,21.43
473,2017-09-14T00:00:00.000,21.33
474,2017-09-15T00:00:00.000,21.1
475,2017-09-18T00:00:00.000,21.35
476,2017-09-19T00:00:00.000,21.96
477,2017-09-20T00:00:00.000,21.94
478,2017-09-21T00:00:00.000,22.51
479,2017-09-22T00:00:00.000,23.16
480,2017-09-25T00:00:00.000,22.9
481,2017-09-26T00:00:00.000,21.89
482,2017-09-27T00:00:00.000,21.31
483,2017-09-28T00:00:00.000,21.43
484,2017-09-29T00:00:00.000,20.87
485,2017-10-02T00:00:00.000,20.95
486,2017-10-03T00:00:00.000,20.95
487,2017-10-04T00:00:00.000,20.54
488,2017-10-05T00:00:00.000,21.66
489,2017-10-06T00:00:00.000,21.87
490,2017-10-09T00:00:00.000,21.73
491,2017-10-10T00:00:00.000,21.67
492,2017-10-11T00:00:00.000,22.3
493,2017-10-12T00:00:00.000,21.84
494,2017-10-13T00:00:00.000,21.55
495,2017-10-16T00:00:00.000,21.6
496,2017-10-17T00:00:00.000,21.56
497,2017-10-18T00:00:00.000,21.35
498,2017-10-19T00:00:00.000,20.92
499,2017-10-20T00:00:00.000,21.32
500,2017-10-23T00:00:00.000,21.05
501,2017-10-24T00:00:00.000,21.2
502,2017-10-25T00:00:00.000,21.13
503,2017-10-26T00:00:00.000,21.42
504,2017-10-27T00:00:00.000,21.42
505,2017-10-30T00:00:00.000,22.2
506,2017-10-31T00:00:00.000,22.2
507,2017-11-01T00:00:00.000,21.3
508,2017-11-02T00:00:00.000,21.23
509,2017-11-03T00:00:00.000,20.58
510,2017-11-06T00:00:00.000,20.66
511,2017-11-07T00:00:00.000,20.27
512,2017-11-08T00:00:00.000,19.95
513,2017-11-09T00:00:00.000,19.51
514,2017-11-10T00:00:00.000,19.36
515,2017-11-13T00:00:00.000,18.44
516,2017-11-14T00:00:00.000,18.24
517,2017-11-15T00:00:00.000,20.67
518,2017-11-16T00:00:00.000,19
519,2017-11-17T00:00:00.000,19.18
520,2017-11-20T00:00:00.000,19.77
521,2017-11-21T00:00:00.000,19.62
522,2017-11-22T00:00:00.000,19.48
523,2017-11-23T00:00:00.000,19.4
524,2017-11-24T00:00:00.000,18.9
525,2017-11-27T00:00:00.000,18.68
526,2017-11-28T00:00:00.000,17.92
527,2017-11-29T00:00:00.000,18.64
528,2017-11-30T00:00:00.000,18.57
529,2017-12-01T00:00:00.000,18.89
530,2017-12-04T00:00:00.000,19.03
531,2017-12-05T00:00:00.000,18.63
532,2017-12-06T00:00:00.000,18.7
533,2017-12-07T00:00:00.000,19.19
534,2017-12-08T00:00:00.000,18.25
535,2017-12-11T00:00:00.000,18.28
536,2017-12-12T00:00:00.000,18.32
537,2017-12-13T00:00:00.000,18.43
538,2017-12-14T00:00:00.000,18.21
539,2017-12-15T00:00:00.000,18.29
540,2017-12-18T00:00:00.000,18.38
541,2017-12-19T00:00:00.000,18.5
542,2017-12-20T00:00:00.000,18.5
543,2017-12-21T00:00:00.000,18.33
544,2017-12-22T00:00:00.000,18.59
545,2017-12-27T00:00:00.000,18.85
546,2017-12-28T00:00:00.000,19.71
547,2017-12-29T00:00:00.000,19.77
548,2018-01-02T00:00:00.000,19.62
549,2018-01-03T00:00:00.000,19.58
550,2018-01-04T00:00:00.000,20.64
551,2018-01-05T00:00:00.000,20.75
552,2018-01-08T00:00:00.000,20.63
553,2018-01-09T00:00:00.000,20.57
554,2018-01-10T00:00:00.000,20
555,2018-01-11T00:00:00.000,20.17
556,2018-01-12T00:00:00.000,21.05
557,2018-01-15T00:00:00.000,21.32
558,2018-01-16T00:00:00.000,20.59
559,2018-01-17T00:00:00.000,20.38
560,2018-01-18T00:00:00.000,20.33
561,2018-01-19T00:00:00.000,20.89
562,2018-01-22T00:00:00.000,20.82
563,2018-01-23T00:00:00.000,20.83
564,2018-01-24T00:00:00.000,20.51
565,2018-01-25T00:00:00.000,20.53
566,2018-01-26T00:00:00.000,20.02
567,2018-01-29T00:00:00.000,20.09
568,2018-01-30T00:00:00.000,19.71
569,2018-01-31T00:00:00.000,19.72
570,2018-02-01T00:00:00.000,19.91
571,2018-02-02T00:00:00.000,19.91
572,2018-02-05T00:00:00.000,19.95
573,2018-02-06T00:00:00.000,19.18
574,2018-02-07T00:00:00.000,19.18
575,2018-02-08T00:00:00.000,18.9
576,2018-02-09T00:00:00.000,18.32
577,2018-02-12T00:00:00.000,18.76
578,2018-02-13T00:00:00.000,18.47
579,2018-02-14T00:00:00.000,18.35
580,2018-02-15T00:00:00.000,18.3
581,2018-02-16T00:00:00.000,19.05
582,2018-02-19T00:00:00.000,18.61
583,2018-02-20T00:00:00.000,18.67
584,2018-02-21T00:00:00.000,18.37
585,2018-02-22T00:00:00.000,18.38
586,2018-02-23T00:00:00.000,18.76
587,2018-02-26T00:00:00.000,19.36
588,2018-02-27T00:00:00.000,19.55
589,2018-02-28T00:00:00.000,19.68
590,2018-03-01T00:00:00.000,19.56
591,2018-03-02T00:00:00.000,19.06
592,2018-03-05T00:00:00.000,18.77
593,2018-03-06T00:00:00.000,19.17
594,2018-03-07T00:00:00.000,19.2
595,2018-03-08T00:00:00.000,18.94
596,2018-03-09T00:00:00.000,18.65
597,2018-03-12T00:00:00.000,18.87
598,2018-03-13T00:00:00.000,18.66
599,2018-03-14T00:00:00.000,18.37
600,2018-03-15T00:00:00.000,18.89
601,2018-03-16T00:00:00.000,19.1
602,2018-03-19T00:00:00.000,19.25
603,2018-03-20T00:00:00.000,19.35
604,2018-03-21T00:00:00.000,19.22
605,2018-03-22T00:00:00.000,19.18
606,2018-03-23T00:00:00.000,17.72
607,2018-03-26T00:00:00.000,18.3
608,2018-03-27T00:00:00.000,17.73
609,2018-03-28T00:00:00.000,18.38
610,2018-03-29T00:00:00.000,18.71
611,2018-04-03T00:00:00.000,18.18
612,2018-04-04T00:00:00.000,18.11
613,2018-04-05T00:00:00.000,18.59
614,2018-04-06T00:00:00.000,17.74
615,2018-04-09T00:00:00.000,18.06
616,2018-04-10T00:00:00.000,18.69
617,2018-04-11T00:00:00.000,18.77
618,2018-04-12T00:00:00.000,19.7
619,2018-04-13T00:00:00.000,19.24
620,2018-04-16T00:00:00.000,20.3
621,2018-04-17T00:00:00.000,20.6
622,2018-04-18T00:00:00.000,20.9
623,2018-04-19T00:00:00.000,20.76
624,2018-04-20T00:00:00.000,21.03
625,2018-04-23T00:00:00.000,21.78
626,2018-04-24T00:00:00.000,21.28
627,2018-04-25T00:00:00.000,20.98
628,2018-04-26T00:00:00.000,21.19
629,2018-04-27T00:00:00.000,21.03
630,2018-04-30T00:00:00.000,21.01
631,2018-05-02T00:00:00.000,21.15
632,2018-05-03T00:00:00.000,20.77
633,2018-05-04T00:00:00.000,20.5
634,2018-05-07T00:00:00.000,20.38
635,2018-05-08T00:00:00.000,20.46
636,2018-05-09T00:00:00.000,20.42
637,2018-05-10T00:00:00.000,20.7
638,2018-05-11T00:00:00.000,20.68
639,2018-05-14T00:00:00.000,20.42
640,2018-05-15T00:00:00.000,20.44
641,2018-05-16T00:00:00.000,20.33
642,2018-05-17T00:00:00.000,20.36
643,2018-05-18T00:00:00.000,20.31
644,2018-05-21T00:00:00.000,20.31
645,2018-05-22T00:00:00.000,20.67
646,2018-05-23T00:00:00.000,21.1
647,2018-05-24T00:00:00.000,21.14
648,2018-05-25T00:00:00.000,22.03
649,2018-05-28T00:00:00.000,22.06
650,2018-05-29T00:00:00.000,21.84
651,2018-05-30T00:00:00.000,21.84
652,2018-05-31T00:00:00.000,21.31
653,2018-06-01T00:00:00.000,21.88
654,2018-06-04T00:00:00.000,21.95
655,2018-06-05T00:00:00.000,21.75
656,2018-06-06T00:00:00.000,21.27
657,2018-06-07T00:00:00.000,21.12
658,2018-06-08T00:00:00.000,21.25
659,2018-06-11T00:00:00.000,21.27
660,2018-06-12T00:00:00.000,21.87
661,2018-06-13T00:00:00.000,22.04
662,2018-06-14T00:00:00.000,22.08
663,2018-06-15T00:00:00.000,21.87
664,2018-06-18T00:00:00.000,21.67
665,2018-06-19T00:00:00.000,20.73
